time,idx,sst,lat,lon
2022-01-25,"(0,1)",22.0156248125,26.5,122.5
2022-01-25,"(1,0)",23.8731248125,25.5,123.5
2022-01-25,"(1,1)",22.331249749999998,26.5,123.5
2022-01-26,"(0,0)",24.1487496875,25.5,122.5
2022-01-26,"(0,1)",22.1581249375,26.5,122.5
2022-01-26,"(1,0)",23.9181248125,25.5,123.5
2022-01-26,"(1,1)",22.386249875,26.5,123.5
2022-01-27,"(0,0)",23.9024996875,25.5,122.5
2022-01-27,"(0,1)",21.8543744375,26.5,122.5
2022-01-27,"(1,0)",23.86687475,25.5,123.5
2022-01-27,"(1,1)",22.3393746875,26.5,123.5
2022-01-28,"(0,0)",23.818124625,25.5,122.5
2022-01-28,"(0,1)",21.78999975,26.5,122.5
2022-01-28,"(1,0)",23.8599998125,25.5,123.5
2022-01-28,"(1,1)",22.354374625,26.5,123.5
2022-01-29,"(0,0)",23.964999625,25.5,122.5
2022-01-29,"(0,1)",22.1818746875,26.5,122.5
2022-01-29,"(1,0)",23.9887495625,25.5,123.5
2022-01-29,"(1,1)",22.585624499999998,26.5,123.5
2022-01-30,"(0,0)",23.944374875,25.5,122.5
2022-01-30,"(0,1)",22.1887495625,26.5,122.5
2022-01-30,"(1,0)",23.9724995625,25.5,123.5
2022-01-30,"(1,1)",22.62624975,26.5,123.5
2022-01-31,"(0,0)",23.8181248125,25.5,122.5
2022-01-31,"(0,1)",22.17812475,26.5,122.5
2022-01-31,"(1,0)",23.7468748125,25.5,123.5
2022-01-31,"(1,1)",22.6306248125,26.5,123.5
2022-02-01,"(0,0)",23.7418746875,25.5,122.5
2022-02-01,"(0,1)",22.0931246875,26.5,122.5
2022-02-01,"(1,0)",23.55999975,25.5,123.5
2022-02-01,"(1,1)",22.5806249375,26.5,123.5
2022-02-02,"(0,0)",23.6118746875,25.5,122.5
2022-02-02,"(0,1)",21.5218746875,26.5,122.5
2022-02-02,"(1,0)",23.6756245625,25.5,123.5
2022-02-02,"(1,1)",22.05374975,26.5,123.5
2022-02-03,"(0,0)",23.43687475,25.5,122.5
2022-02-03,"(0,1)",21.4218745625,26.5,122.5
2022-02-03,"(1,0)",23.76749975,25.5,123.5
2022-02-03,"(1,1)",22.065624624999998,26.5,123.5
2022-02-04,"(0,0)",23.1293745625,25.5,122.5
2022-02-04,"(0,1)",21.265625,26.5,122.5
2022-02-04,"(1,0)",23.63062475,25.5,123.5
2022-02-04,"(1,1)",22.064374875,26.5,123.5
2022-02-05,"(0,0)",23.0237499375,25.5,122.5
2022-02-05,"(0,1)",21.40187475,26.5,122.5
2022-02-05,"(1,0)",23.5637498125,25.5,123.5
2022-02-05,"(1,1)",22.11249975,26.5,123.5
2022-02-06,"(0,0)",23.007499625,25.5,122.5
2022-02-06,"(0,1)",20.9662496875,26.5,122.5
2022-02-06,"(1,0)",23.62562475,25.5,123.5
2022-02-06,"(1,1)",22.081249625,26.5,123.5
2022-02-07,"(0,0)",23.44312475,25.5,122.5
2022-02-07,"(0,1)",20.565624875,26.5,122.5
2022-02-07,"(1,0)",23.8368748125,25.5,123.5
2022-02-07,"(1,1)",22.1606248125,26.5,123.5
2022-02-08,"(0,0)",23.6437495625,25.5,122.5
2022-02-08,"(0,1)",21.0956248125,26.5,122.5
2022-02-08,"(1,0)",23.6056248125,25.5,123.5
2022-02-08,"(1,1)",21.84312475,26.5,123.5
2022-02-09,"(0,0)",23.704374625,25.5,122.5
2022-02-09,"(0,1)",21.2962499375,26.5,122.5
2022-02-09,"(1,0)",23.543124625,25.5,123.5
2022-02-09,"(1,1)",21.73812475,26.5,123.5
2022-02-10,"(0,0)",23.7281248125,25.5,122.5
2022-02-10,"(0,1)",22.6318748125,26.5,122.5
2022-02-10,"(1,0)",23.6187498125,25.5,123.5
2022-02-10,"(1,1)",22.3037498125,26.5,123.5
2022-02-11,"(0,0)",23.4606245625,25.5,122.5
2022-02-11,"(0,1)",22.868124875,26.5,122.5
2022-02-11,"(1,0)",23.6687498125,25.5,123.5
2022-02-11,"(1,1)",22.2812496875,26.5,123.5
2022-02-12,"(0,0)",23.47437475,25.5,122.5
2022-02-12,"(0,1)",22.861249625,26.5,122.5
2022-02-12,"(1,0)",23.7249998125,25.5,123.5
2022-02-12,"(1,1)",22.139999625,26.5,123.5
2022-02-13,"(0,0)",23.55437475,25.5,122.5
2022-02-13,"(0,1)",22.9712494375,26.5,122.5
2022-02-13,"(1,0)",23.538124625,25.5,123.5
2022-02-13,"(1,1)",21.873749625,26.5,123.5
2022-02-14,"(0,0)",23.8931246875,25.5,122.5
2022-02-14,"(0,1)",22.6668746875,26.5,122.5
2022-02-14,"(1,0)",23.715624625,25.5,123.5
2022-02-14,"(1,1)",22.0474996875,26.5,123.5
2022-02-15,"(0,0)",24.0068749375,25.5,122.5
2022-02-15,"(0,1)",22.535624625,26.5,122.5
2022-02-15,"(1,0)",23.7256244375,25.5,123.5
2022-02-15,"(1,1)",22.09812475,26.5,123.5
2022-02-16,"(0,0)",24.0099999375,25.5,122.5
2022-02-16,"(0,1)",22.51937475,26.5,122.5
2022-02-16,"(1,0)",23.722499562499998,25.5,123.5
2022-02-16,"(1,1)",22.1124998125,26.5,123.5
2022-02-17,"(0,0)",23.90312475,25.5,122.5
2022-02-17,"(0,1)",22.43562475,26.5,122.5
2022-02-17,"(1,0)",23.7418748125,25.5,123.5
2022-02-17,"(1,1)",22.27437475,26.5,123.5
2022-02-18,"(0,0)",23.901874624999998,25.5,122.5
2022-02-18,"(0,1)",22.21249975,26.5,122.5
2022-02-18,"(1,0)",23.761874625,25.5,123.5
2022-02-18,"(1,1)",22.40999975,26.5,123.5
2022-02-19,"(0,0)",24.0381246875,25.5,122.5
2022-02-19,"(0,1)",22.09124975,26.5,122.5
2022-02-19,"(1,0)",23.752499625,25.5,123.5
2022-02-19,"(1,1)",22.39749975,26.5,123.5
2022-02-20,"(0,0)",24.08312475,25.5,122.5
2022-02-20,"(0,1)",22.085624875,26.5,122.5
2022-02-20,"(1,0)",23.6187496875,25.5,123.5
2022-02-20,"(1,1)",22.66374975,26.5,123.5
2022-02-21,"(0,0)",23.681874937499998,25.5,122.5
2022-02-21,"(0,1)",22.04499975,26.5,122.5
2022-02-21,"(1,0)",23.63687475,25.5,123.5
2022-02-21,"(1,1)",22.703124625,26.5,123.5
2022-02-22,"(0,0)",22.23374975,25.5,122.5
2022-02-22,"(0,1)",21.5512498125,26.5,122.5
2022-02-22,"(1,0)",23.7168748125,25.5,123.5
2022-02-22,"(1,1)",22.80124975,26.5,123.5
2022-02-23,"(0,0)",22.6799995625,25.5,122.5
2022-02-23,"(0,1)",22.0549999375,26.5,122.5
2022-02-23,"(1,0)",23.814999812499998,25.5,123.5
2022-02-23,"(1,1)",21.77624975,26.5,123.5
2022-02-24,"(0,0)",23.7099995625,25.5,122.5
2022-02-24,"(0,1)",22.256249875,26.5,122.5
2022-02-24,"(1,0)",23.935624625,25.5,123.5
2022-02-24,"(1,1)",21.311874500000002,26.5,123.5
2022-02-25,"(0,0)",23.8881248125,25.5,122.5
2022-02-25,"(0,1)",22.493749625,26.5,122.5
2022-02-25,"(1,0)",24.030624687499998,25.5,123.5
2022-02-25,"(1,1)",21.5137496875,26.5,123.5
2022-02-26,"(0,0)",23.90624975,25.5,122.5
2022-02-26,"(0,1)",22.5137495,26.5,122.5
2022-02-26,"(1,0)",23.9999996875,25.5,123.5
2022-02-26,"(1,1)",21.51312475,26.5,123.5
2022-02-27,"(0,0)",24.0574996875,25.5,122.5
2022-02-27,"(0,1)",22.66124975,26.5,122.5
2022-02-27,"(1,0)",23.8843746875,25.5,123.5
2022-02-27,"(1,1)",21.476249875,26.5,123.5
2022-02-28,"(0,0)",24.1268746875,25.5,122.5
2022-02-28,"(0,1)",22.89687475,26.5,122.5
2022-02-28,"(1,0)",23.884999875,25.5,123.5
2022-02-28,"(1,1)",21.58749975,26.5,123.5
2022-03-01,"(0,0)",24.2643748125,25.5,122.5
2022-03-01,"(0,1)",23.207499875,26.5,122.5
2022-03-01,"(1,0)",23.83249975,25.5,123.5
2022-03-01,"(1,1)",21.885624625,26.5,123.5
2022-03-02,"(0,0)",24.233749625,25.5,122.5
2022-03-02,"(0,1)",23.2243748125,26.5,122.5
2022-03-02,"(1,0)",23.883124875,25.5,123.5
2022-03-02,"(1,1)",21.9649998125,26.5,123.5
2022-03-03,"(0,0)",24.24687475,25.5,122.5
2022-03-03,"(0,1)",23.246874875,26.5,122.5
2022-03-03,"(1,0)",23.957499625,25.5,123.5
2022-03-03,"(1,1)",22.18812475,26.5,123.5
2022-03-04,"(0,0)",24.1999996875,25.5,122.5
2022-03-04,"(0,1)",23.2687496875,26.5,122.5
2022-03-04,"(1,0)",24.091874625,25.5,123.5
2022-03-04,"(1,1)",22.4637498125,26.5,123.5
2022-03-05,"(0,0)",24.15812475,25.5,122.5
2022-03-05,"(0,1)",23.05874975,26.5,122.5
2022-03-05,"(1,0)",24.073749875,25.5,123.5
2022-03-05,"(1,1)",22.52937475,26.5,123.5
2022-03-06,"(0,0)",24.0424998125,25.5,122.5
2022-03-06,"(0,1)",22.8687495625,26.5,122.5
2022-03-06,"(1,0)",24.033749625,25.5,123.5
2022-03-06,"(1,1)",22.6212496875,26.5,123.5
2022-03-07,"(0,0)",23.9606248125,25.5,122.5
2022-03-07,"(0,1)",22.713749749999998,26.5,122.5
2022-03-07,"(1,0)",24.0031248125,25.5,123.5
2022-03-07,"(1,1)",22.6562498125,26.5,123.5
2022-03-08,"(0,0)",23.9237498125,25.5,122.5
2022-03-08,"(0,1)",22.5956248125,26.5,122.5
2022-03-08,"(1,0)",23.944374875,25.5,123.5
2022-03-08,"(1,1)",22.55874975,26.5,123.5
2022-03-09,"(0,0)",23.863124625,25.5,122.5
2022-03-09,"(0,1)",22.514374625,26.5,122.5
2022-03-09,"(1,0)",23.9418746875,25.5,123.5
2022-03-09,"(1,1)",22.48937475,26.5,123.5
2022-03-10,"(0,0)",23.9031248125,25.5,122.5
2022-03-10,"(0,1)",22.636249562499998,26.5,122.5
2022-03-10,"(1,0)",24.01374975,25.5,123.5
2022-03-10,"(1,1)",22.708749875,26.5,123.5
