time,lat,lon,sst
2023-02-17,26.125,123.875,22.84
2023-02-17,26.375,122.125,19.46
2023-02-17,26.375,122.375,21.119999
2023-02-17,26.375,122.625,22.109999
2023-02-17,26.375,122.875,22.4
2023-02-17,26.375,123.125,22.47
2023-02-17,26.375,123.375,22.43
2023-02-17,26.375,123.625,22.33
2023-02-17,26.375,123.875,22.1
2023-02-17,26.625,122.125,17.82
2023-02-17,26.625,122.375,19.32
2023-02-17,26.625,122.625,20.43
2023-02-17,26.625,122.875,20.96
2023-02-17,26.625,123.125,21.369999
2023-02-17,26.625,123.375,21.64
2023-02-17,26.625,123.625,21.619999
2023-02-17,26.625,123.875,21.279999
2023-02-17,26.875,122.125,16.949999
2023-02-17,26.875,122.375,17.92
2023-02-17,26.875,122.625,18.91
2023-02-17,26.875,122.875,19.699999
2023-02-17,26.875,123.125,20.439999
2023-02-17,26.875,123.375,20.939999
2023-02-17,26.875,123.625,20.93
2023-02-17,26.875,123.875,20.48
2023-02-18,25.125,122.125,21.82
2023-02-18,25.125,122.375,23.439999
2023-02-18,25.125,122.625,24.3
2023-02-18,25.125,122.875,24.25
2023-02-18,25.125,123.125,23.76
2023-02-18,25.125,123.375,23.269999
2023-02-18,25.125,123.625,22.85
2023-02-18,25.125,123.875,22.57
2023-02-18,25.375,122.125,21.439999
2023-02-18,25.375,122.375,23.199999
2023-02-18,25.375,122.625,24.05
2023-02-18,25.375,122.875,24.1
2023-02-18,25.375,123.125,23.779999
2023-02-18,25.375,123.375,23.43
2023-02-18,25.375,123.625,23.15
2023-02-18,25.375,123.875,22.949999
2023-02-18,25.625,122.125,21.64
2023-02-18,25.625,122.375,23.18
2023-02-18,25.625,122.625,23.81
2023-02-18,25.625,122.875,23.859999
2023-02-18,25.625,123.125,23.64
2023-02-18,25.625,123.375,23.449999
2023-02-18,25.625,123.625,23.32
2023-02-18,25.625,123.875,23.25
2023-02-18,25.875,122.125,21.67
2023-02-18,25.875,122.375,22.97
2023-02-18,25.875,122.625,23.57
2023-02-18,25.875,122.875,23.66
2023-02-18,25.875,123.125,23.519999
2023-02-18,25.875,123.375,23.4
2023-02-18,25.875,123.625,23.359999
2023-02-18,25.875,123.875,23.31
2023-02-18,26.125,122.125,21.01
2023-02-18,26.125,122.375,22.5
2023-02-18,26.125,122.625,23.289999
2023-02-18,26.125,122.875,23.43
2023-02-18,26.125,123.125,23.32
2023-02-18,26.125,123.375,23.189999
2023-02-18,26.125,123.625,23.1
2023-02-18,26.125,123.875,23.0
2023-02-18,26.375,122.125,19.66
2023-02-18,26.375,122.375,21.4
2023-02-18,26.375,122.625,22.41
2023-02-18,26.375,122.875,22.65
2023-02-18,26.375,123.125,22.609999
2023-02-18,26.375,123.375,22.529999
2023-02-18,26.375,123.625,22.48
2023-02-18,26.375,123.875,22.35
2023-02-18,26.625,122.125,18.01
2023-02-18,26.625,122.375,19.57
2023-02-18,26.625,122.625,20.65
2023-02-18,26.625,122.875,21.119999
2023-02-18,26.625,123.125,21.41
2023-02-18,26.625,123.375,21.66
2023-02-18,26.625,123.625,21.75
2023-02-18,26.625,123.875,21.6
2023-02-18,26.875,122.125,16.94
2023-02-18,26.875,122.375,17.92
2023-02-18,26.875,122.625,18.85
2023-02-18,26.875,122.875,19.609999
2023-02-18,26.875,123.125,20.34
2023-02-18,26.875,123.375,20.939999
2023-02-18,26.875,123.625,21.119999
2023-02-18,26.875,123.875,20.89
2023-02-19,25.125,122.125,21.91
2023-02-19,25.125,122.375,23.49
2023-02-19,25.125,122.625,24.279999
2023-02-19,25.125,122.875,24.22
2023-02-19,25.125,123.125,23.82
2023-02-19,25.125,123.375,23.359999
2023-02-19,25.125,123.625,22.97
2023-02-19,25.125,123.875,22.66
2023-02-19,25.375,122.125,21.439999
2023-02-19,25.375,122.375,23.269999
2023-02-19,25.375,122.625,24.15
2023-02-19,25.375,122.875,24.189999
2023-02-19,25.375,123.125,23.88
2023-02-19,25.375,123.375,23.6
2023-02-19,25.375,123.625,23.289999
2023-02-19,25.375,123.875,23.05
2023-02-19,25.625,122.125,21.55
2023-02-19,25.625,122.375,23.09
2023-02-19,25.625,122.625,23.85
2023-02-19,25.625,122.875,23.99
2023-02-19,25.625,123.125,23.8
2023-02-19,25.625,123.375,23.609999
2023-02-19,25.625,123.625,23.48
2023-02-19,25.625,123.875,23.32
2023-02-19,25.875,122.125,21.51
2023-02-19,25.875,122.375,22.82
2023-02-19,25.875,122.625,23.5
2023-02-19,25.875,122.875,23.72
2023-02-19,25.875,123.125,23.65
2023-02-19,25.875,123.375,23.55
2023-02-19,25.875,123.625,23.46
2023-02-19,25.875,123.875,23.369999
2023-02-19,26.125,122.125,20.77
2023-02-19,26.125,122.375,22.38
2023-02-19,26.125,122.625,23.34
2023-02-19,26.125,122.875,23.519999
2023-02-19,26.125,123.125,23.46
2023-02-19,26.125,123.375,23.32
2023-02-19,26.125,123.625,23.21
2023-02-19,26.125,123.875,23.109999
2023-02-19,26.375,122.125,19.449999
2023-02-19,26.375,122.375,21.32
2023-02-19,26.375,122.625,22.539999
2023-02-19,26.375,122.875,22.83
2023-02-19,26.375,123.125,22.85
2023-02-19,26.375,123.375,22.73
2023-02-19,26.375,123.625,22.63
2023-02-19,26.375,123.875,22.56
2023-02-19,26.625,122.125,17.91
2023-02-19,26.625,122.375,19.58
2023-02-19,26.625,122.625,20.85
2023-02-19,26.625,122.875,21.42
2023-02-19,26.625,123.125,21.73
2023-02-19,26.625,123.375,21.92
2023-02-19,26.625,123.625,21.939999
2023-02-19,26.625,123.875,21.84
2023-02-19,26.875,122.125,16.859999
2023-02-19,26.875,122.375,17.949999
2023-02-19,26.875,122.625,19.01
2023-02-19,26.875,122.875,19.88
2023-02-19,26.875,123.125,20.72
2023-02-19,26.875,123.375,21.24
2023-02-19,26.875,123.625,21.38
2023-02-19,26.875,123.875,21.199999
2023-02-20,25.125,122.125,22.359999
2023-02-20,25.125,122.375,23.75
2023-02-20,25.125,122.625,24.4
2023-02-20,25.125,122.875,24.279999
2023-02-20,25.125,123.125,23.82
2023-02-20,25.125,123.375,23.38
2023-02-20,25.125,123.625,23.07
2023-02-20,25.125,123.875,22.84
2023-02-20,25.375,122.125,21.99
2023-02-20,25.375,122.375,23.5
2023-02-20,25.375,122.625,24.279999
2023-02-20,25.375,122.875,24.289999
2023-02-20,25.375,123.125,23.939999
2023-02-20,25.375,123.375,23.609999
2023-02-20,25.375,123.625,23.359999
2023-02-20,25.375,123.875,23.199999
2023-02-20,25.625,122.125,21.91
2023-02-20,25.625,122.375,23.33
2023-02-20,25.625,122.625,23.97
2023-02-20,25.625,122.875,24.07
2023-02-20,25.625,123.125,23.859999
2023-02-20,25.625,123.375,23.64
2023-02-20,25.625,123.625,23.51
2023-02-20,25.625,123.875,23.41
2023-02-20,25.875,122.125,21.75
2023-02-20,25.875,122.375,22.949999
2023-02-20,25.875,122.625,23.56
2023-02-20,25.875,122.875,23.769999
2023-02-20,25.875,123.125,23.689999
2023-02-20,25.875,123.375,23.539999
2023-02-20,25.875,123.625,23.46
2023-02-20,25.875,123.875,23.39
2023-02-20,26.125,122.125,20.88
2023-02-20,26.125,122.375,22.4
2023-02-20,26.125,122.625,23.21
2023-02-20,26.125,122.875,23.48
2023-02-20,26.125,123.125,23.46
2023-02-20,26.125,123.375,23.32
2023-02-20,26.125,123.625,23.18
2023-02-20,26.125,123.875,23.08
2023-02-20,26.375,122.125,19.49
2023-02-20,26.375,122.375,21.13
2023-02-20,26.375,122.625,22.279999
2023-02-20,26.375,122.875,22.68
2023-02-20,26.375,123.125,22.779999
2023-02-20,26.375,123.375,22.74
2023-02-20,26.375,123.625,22.64
2023-02-20,26.375,123.875,22.51
2023-02-20,26.625,122.125,17.789999
2023-02-20,26.625,122.375,19.359999
2023-02-20,26.625,122.625,20.56
2023-02-20,26.625,122.875,21.279999
2023-02-20,26.625,123.125,21.689999
2023-02-20,26.625,123.375,21.92
2023-02-20,26.625,123.625,21.98
2023-02-20,26.625,123.875,21.83
2023-02-20,26.875,122.125,16.74
2023-02-20,26.875,122.375,17.75
2023-02-20,26.875,122.625,18.85
2023-02-20,26.875,122.875,19.81
2023-02-20,26.875,123.125,20.65
2023-02-20,26.875,123.375,21.18
2023-02-20,26.875,123.625,21.3
2023-02-20,26.875,123.875,21.09
2023-02-21,25.125,122.125,22.88
2023-02-21,25.125,122.375,24.0
2023-02-21,25.125,122.625,24.539999
2023-02-21,25.125,122.875,24.359999
2023-02-21,25.125,123.125,23.91
2023-02-21,25.125,123.375,23.56
2023-02-21,25.125,123.625,23.289999
2023-02-21,25.125,123.875,23.09
2023-02-21,25.375,122.125,22.539999
2023-02-21,25.375,122.375,23.88
2023-02-21,25.375,122.625,24.5
2023-02-21,25.375,122.875,24.439999
2023-02-21,25.375,123.125,24.06
2023-02-21,25.375,123.375,23.779999
2023-02-21,25.375,123.625,23.609999
2023-02-21,25.375,123.875,23.56
2023-02-21,25.625,122.125,22.41
2023-02-21,25.625,122.375,23.619999
2023-02-21,25.625,122.625,24.14
2023-02-21,25.625,122.875,24.189999
2023-02-21,25.625,123.125,23.96
2023-02-21,25.625,123.375,23.779999
2023-02-21,25.625,123.625,23.72
2023-02-21,25.625,123.875,23.72
2023-02-21,25.875,122.125,22.05
2023-02-21,25.875,122.375,23.24
2023-02-21,25.875,122.625,23.63
2023-02-21,25.875,122.875,23.76
2023-02-21,25.875,123.125,23.64
2023-02-21,25.875,123.375,23.529999
2023-02-21,25.875,123.625,23.519999
2023-02-21,25.875,123.875,23.46
2023-02-21,26.125,122.125,21.15
2023-02-21,26.125,122.375,22.32
2023-02-21,26.125,122.625,22.88
2023-02-21,26.125,122.875,23.07
2023-02-21,26.125,123.125,23.019999
2023-02-21,26.125,123.375,23.0
2023-02-21,26.125,123.625,23.01
2023-02-21,26.125,123.875,22.97
2023-02-21,26.375,122.125,19.55
2023-02-21,26.375,122.375,20.81
2023-02-21,26.375,122.625,21.52
2023-02-21,26.375,122.875,21.84
2023-02-21,26.375,123.125,22.05
2023-02-21,26.375,123.375,22.199999
2023-02-21,26.375,123.625,22.38
2023-02-21,26.375,123.875,22.359999
2023-02-21,26.625,122.125,17.91
2023-02-21,26.625,122.375,18.98
2023-02-21,26.625,122.625,19.76
2023-02-21,26.625,122.875,20.35
2023-02-21,26.625,123.125,20.92
2023-02-21,26.625,123.375,21.34
2023-02-21,26.625,123.625,21.529999
2023-02-21,26.625,123.875,21.55
2023-02-21,26.875,122.125,16.82
2023-02-21,26.875,122.375,17.4
2023-02-21,26.875,122.625,18.3
2023-02-21,26.875,122.875,19.21
2023-02-21,26.875,123.125,20.119999
2023-02-21,26.875,123.375,20.779999
2023-02-21,26.875,123.625,21.02
2023-02-21,26.875,123.875,20.869999
2023-02-22,25.125,122.125,23.43
2023-02-22,25.125,122.375,24.43
2023-02-22,25.125,122.625,24.89
2023-02-22,25.125,122.875,24.73
2023-02-22,25.125,123.125,24.279999
2023-02-22,25.125,123.375,23.84
2023-02-22,25.125,123.625,23.59
2023-02-22,25.125,123.875,23.38
2023-02-22,25.375,122.125,22.91
2023-02-22,25.375,122.375,24.14
2023-02-22,25.375,122.625,24.699999
2023-02-22,25.375,122.875,24.68
2023-02-22,25.375,123.125,24.35
2023-02-22,25.375,123.375,24.029999
2023-02-22,25.375,123.625,23.859999
2023-02-22,25.375,123.875,23.8
2023-02-22,25.625,122.125,22.539999
2023-02-22,25.625,122.375,23.83
2023-02-22,25.625,122.625,24.359999
2023-02-22,25.625,122.875,24.48
2023-02-22,25.625,123.125,24.269999
2023-02-22,25.625,123.375,24.07
2023-02-22,25.625,123.625,23.869999
2023-02-22,25.625,123.875,23.85
2023-02-22,25.875,122.125,22.119999
2023-02-22,25.875,122.375,23.41
2023-02-22,25.875,122.625,24.01
2023-02-22,25.875,122.875,24.119999
2023-02-22,25.875,123.125,24.0
2023-02-22,25.875,123.375,23.8
2023-02-22,25.875,123.625,23.65
2023-02-22,25.875,123.875,23.519999
2023-02-22,26.125,122.125,21.09
2023-02-22,26.125,122.375,22.48
2023-02-22,26.125,122.625,23.13
2023-02-22,26.125,122.875,23.39
2023-02-22,26.125,123.125,23.32
2023-02-22,26.125,123.375,23.25
2023-02-22,26.125,123.625,23.119999
2023-02-22,26.125,123.875,22.99
2023-02-22,26.375,122.125,19.42
2023-02-22,26.375,122.375,20.73
2023-02-22,26.375,122.625,21.57
2023-02-22,26.375,122.875,22.02
2023-02-22,26.375,123.125,22.33
2023-02-22,26.375,123.375,22.449999
2023-02-22,26.375,123.625,22.539999
2023-02-22,26.375,123.875,22.32
2023-02-22,26.625,122.125,17.64
2023-02-22,26.625,122.375,18.72
2023-02-22,26.625,122.625,19.66
2023-02-22,26.625,122.875,20.449999
2023-02-22,26.625,123.125,21.1
2023-02-22,26.625,123.375,21.52
2023-02-22,26.625,123.625,21.76
2023-02-22,26.625,123.875,21.64
2023-02-22,26.875,122.125,16.449999
2023-02-22,26.875,122.375,17.14
2023-02-22,26.875,122.625,18.14
2023-02-22,26.875,122.875,19.25
2023-02-22,26.875,123.125,20.24
2023-02-22,26.875,123.375,20.91
2023-02-22,26.875,123.625,21.14
2023-02-22,26.875,123.875,20.85
2023-02-23,25.125,122.125,23.51
2023-02-23,25.125,122.375,24.35
2023-02-23,25.125,122.625,24.65
2023-02-23,25.125,122.875,24.46
2023-02-23,25.125,123.125,24.07
2023-02-23,25.125,123.375,23.73
2023-02-23,25.125,123.625,23.58
2023-02-23,25.125,123.875,23.41
2023-02-23,25.375,122.125,22.8
2023-02-23,25.375,122.375,23.93
2023-02-23,25.375,122.625,24.47
2023-02-23,25.375,122.875,24.47
2023-02-23,25.375,123.125,24.26
2023-02-23,25.375,123.375,24.019999
2023-02-23,25.375,123.625,23.939999
2023-02-23,25.375,123.875,23.869999
2023-02-23,25.625,122.125,22.33
2023-02-23,25.625,122.375,23.539999
2023-02-23,25.625,122.625,24.25
2023-02-23,25.625,122.875,24.38
2023-02-23,25.625,123.125,24.269999
2023-02-23,25.625,123.375,24.15
2023-02-23,25.625,123.625,24.05
2023-02-23,25.625,123.875,23.98
2023-02-23,25.875,122.125,21.89
2023-02-23,25.875,122.375,23.08
2023-02-23,25.875,122.625,23.92
2023-02-23,25.875,122.875,24.16
2023-02-23,25.875,123.125,24.119999
2023-02-23,25.875,123.375,24.0
2023-02-23,25.875,123.625,23.82
2023-02-23,25.875,123.875,23.66
2023-02-23,26.125,122.125,20.9
2023-02-23,26.125,122.375,22.15
2023-02-23,26.125,122.625,22.99
2023-02-23,26.125,122.875,23.38
2023-02-23,26.125,123.125,23.51
2023-02-23,26.125,123.375,23.41
2023-02-23,26.125,123.625,23.3
2023-02-23,26.125,123.875,23.05
2023-02-23,26.375,122.125,19.359999
2023-02-23,26.375,122.375,20.5
2023-02-23,26.375,122.625,21.41
2023-02-23,26.375,122.875,22.039999
2023-02-23,26.375,123.125,22.49
2023-02-23,26.375,123.375,22.6
2023-02-23,26.375,123.625,22.66
2023-02-23,26.375,123.875,22.35
2023-02-23,26.625,122.125,17.64
2023-02-23,26.625,122.375,18.66
2023-02-23,26.625,122.625,19.58
2023-02-23,26.625,122.875,20.47
2023-02-23,26.625,123.125,21.279999
2023-02-23,26.625,123.375,21.65
2023-02-23,26.625,123.625,21.77
2023-02-23,26.625,123.875,21.55
2023-02-23,26.875,122.125,16.49
2023-02-23,26.875,122.375,17.24
2023-02-23,26.875,122.625,18.19
2023-02-23,26.875,122.875,19.359999
2023-02-23,26.875,123.125,20.33
2023-02-23,26.875,123.375,20.92
2023-02-23,26.875,123.625,21.07
2023-02-23,26.875,123.875,20.74
2023-02-24,25.125,122.125,24.1
2023-02-24,25.125,122.375,24.74
2023-02-24,25.125,122.625,24.859999
2023-02-24,25.125,122.875,24.539999
2023-02-24,25.125,123.125,24.08
2023-02-24,25.125,123.375,23.71
2023-02-24,25.125,123.625,23.57
2023-02-24,25.125,123.875,23.41
2023-02-24,25.375,122.125,23.72
2023-02-24,25.375,122.375,24.57
2023-02-24,25.375,122.625,24.9
2023-02-24,25.375,122.875,24.75
2023-02-24,25.375,123.125,24.369999
2023-02-24,25.375,123.375,24.05
2023-02-24,25.375,123.625,23.949999
2023-02-24,25.375,123.875,23.85
2023-02-24,25.625,122.125,23.539999
2023-02-24,25.625,122.375,24.43
2023-02-24,25.625,122.625,24.859999
2023-02-24,25.625,122.875,24.8
2023-02-24,25.625,123.125,24.51
2023-02-24,25.625,123.375,24.279999
2023-02-24,25.625,123.625,24.09
2023-02-24,25.625,123.875,24.01
2023-02-24,25.875,122.125,23.23
2023-02-24,25.875,122.375,24.14
2023-02-24,25.875,122.625,24.619999
2023-02-24,25.875,122.875,24.66
2023-02-24,25.875,123.125,24.41
2023-02-24,25.875,123.375,24.16
2023-02-24,25.875,123.625,23.89
2023-02-24,25.875,123.875,23.74
2023-02-24,26.125,122.125,22.34
2023-02-24,26.125,122.375,23.269999
2023-02-24,26.125,122.625,23.75
2023-02-24,26.125,122.875,23.9
2023-02-24,26.125,123.125,23.81
2023-02-24,26.125,123.375,23.63
2023-02-24,26.125,123.625,23.4
2023-02-24,26.125,123.875,23.18
2023-02-24,26.375,122.125,20.77
2023-02-24,26.375,122.375,21.65
2023-02-24,26.375,122.625,22.23
2023-02-24,26.375,122.875,22.57
2023-02-24,26.375,123.125,22.67
2023-02-24,26.375,123.375,22.67
2023-02-24,26.375,123.625,22.64
2023-02-24,26.375,123.875,22.48
2023-02-24,26.625,122.125,18.97
2023-02-24,26.625,122.375,19.77
2023-02-24,26.625,122.625,20.42
2023-02-24,26.625,122.875,20.859999
2023-02-24,26.625,123.125,21.41
2023-02-24,26.625,123.375,21.68
2023-02-24,26.625,123.625,21.74
2023-02-24,26.625,123.875,21.689999
2023-02-24,26.875,122.125,17.69
2023-02-24,26.875,122.375,18.4
2023-02-24,26.875,122.625,19.07
2023-02-24,26.875,122.875,19.63
2023-02-24,26.875,123.125,20.38
2023-02-24,26.875,123.375,20.82
2023-02-24,26.875,123.625,20.92
2023-02-24,26.875,123.875,20.74
2023-02-25,25.125,122.125,24.01
2023-02-25,25.125,122.375,24.48
2023-02-25,25.125,122.625,24.539999
2023-02-25,25.125,122.875,24.269999
2023-02-25,25.125,123.125,23.84
2023-02-25,25.125,123.375,23.539999
2023-02-25,25.125,123.625,23.48
2023-02-25,25.125,123.875,23.35
2023-02-25,25.375,122.125,23.769999
2023-02-25,25.375,122.375,24.51
2023-02-25,25.375,122.625,24.71
2023-02-25,25.375,122.875,24.5
2023-02-25,25.375,123.125,24.1
2023-02-25,25.375,123.375,23.93
2023-02-25,25.375,123.625,23.83
2023-02-25,25.375,123.875,23.699999
2023-02-25,25.625,122.125,23.609999
2023-02-25,25.625,122.375,24.439999
2023-02-25,25.625,122.625,24.75
2023-02-25,25.625,122.875,24.609999
2023-02-25,25.625,123.125,24.289999
2023-02-25,25.625,123.375,24.18
2023-02-25,25.625,123.625,24.01
2023-02-25,25.625,123.875,23.84
2023-02-25,25.875,122.125,23.289999
2023-02-25,25.875,122.375,24.039999
2023-02-25,25.875,122.625,24.38
2023-02-25,25.875,122.875,24.4
2023-02-25,25.875,123.125,24.21
2023-02-25,25.875,123.375,24.119999
2023-02-25,25.875,123.625,23.9
2023-02-25,25.875,123.875,23.68
2023-02-25,26.125,122.125,22.26
2023-02-25,26.125,122.375,23.09
2023-02-25,26.125,122.625,23.449999
2023-02-25,26.125,122.875,23.51
2023-02-25,26.125,123.125,23.49
2023-02-25,26.125,123.375,23.55
2023-02-25,26.125,123.625,23.38
2023-02-25,26.125,123.875,23.18
2023-02-25,26.375,122.125,20.76
2023-02-25,26.375,122.375,21.52
2023-02-25,26.375,122.625,21.9
2023-02-25,26.375,122.875,22.06
2023-02-25,26.375,123.125,22.31
2023-02-25,26.375,123.375,22.539999
2023-02-25,26.375,123.625,22.57
2023-02-25,26.375,123.875,22.449999
2023-02-25,26.625,122.125,19.07
2023-02-25,26.625,122.375,19.689999
2023-02-25,26.625,122.625,20.039999
2023-02-25,26.625,122.875,20.289999
2023-02-25,26.625,123.125,20.949999
2023-02-25,26.625,123.375,21.41
2023-02-25,26.625,123.625,21.619999
2023-02-25,26.625,123.875,21.6
2023-02-25,26.875,122.125,17.97
2023-02-25,26.875,122.375,18.57
2023-02-25,26.875,122.625,18.65
2023-02-25,26.875,122.875,19.05
2023-02-25,26.875,123.125,19.89
2023-02-25,26.875,123.375,20.43
2023-02-25,26.875,123.625,20.71
2023-02-25,26.875,123.875,20.67
2023-02-26,25.125,122.125,23.84
2023-02-26,25.125,122.375,24.56
2023-02-26,25.125,122.625,24.98
2023-02-26,25.125,122.875,24.949999
2023-02-26,25.125,123.125,24.67
2023-02-26,25.125,123.375,24.369999
2023-02-26,25.125,123.625,24.05
2023-02-26,25.125,123.875,23.72
2023-02-26,25.375,122.125,23.72
2023-02-26,25.375,122.375,24.57
2023-02-26,25.375,122.625,25.029999
2023-02-26,25.375,122.875,25.06
2023-02-26,25.375,123.125,24.859999
2023-02-26,25.375,123.375,24.73
2023-02-26,25.375,123.625,24.529999
2023-02-26,25.375,123.875,24.189999
2023-02-26,25.625,122.125,23.84
2023-02-26,25.625,122.375,24.609999
2023-02-26,25.625,122.625,24.97
2023-02-26,25.625,122.875,25.039999
2023-02-26,25.625,123.125,24.88
2023-02-26,25.625,123.375,24.82
2023-02-26,25.625,123.625,24.59
2023-02-26,25.625,123.875,24.33
2023-02-26,25.875,122.125,23.65
2023-02-26,25.875,122.375,24.289999
2023-02-26,25.875,122.625,24.59
2023-02-26,25.875,122.875,24.68
2023-02-26,25.875,123.125,24.59
2023-02-26,25.875,123.375,24.439999
2023-02-26,25.875,123.625,24.21
2023-02-26,25.875,123.875,23.99
2023-02-26,26.125,122.125,22.689999
2023-02-26,26.125,122.375,23.39
2023-02-26,26.125,122.625,23.689999
2023-02-26,26.125,122.875,23.75
2023-02-26,26.125,123.125,23.689999
2023-02-26,26.125,123.375,23.59
2023-02-26,26.125,123.625,23.42
2023-02-26,26.125,123.875,23.23
2023-02-26,26.375,122.125,21.17
2023-02-26,26.375,122.375,21.81
2023-02-26,26.375,122.625,22.1
2023-02-26,26.375,122.875,22.24
2023-02-26,26.375,123.125,22.4
2023-02-26,26.375,123.375,22.48
2023-02-26,26.375,123.625,22.42
2023-02-26,26.375,123.875,22.32
2023-02-26,26.625,122.125,19.33
2023-02-26,26.625,122.375,19.869999
2023-02-26,26.625,122.625,20.1
2023-02-26,26.625,122.875,20.359999
2023-02-26,26.625,123.125,20.859999
2023-02-26,26.625,123.375,21.25
2023-02-26,26.625,123.625,21.42
2023-02-26,26.625,123.875,21.42
2023-02-26,26.875,122.125,18.029999
2023-02-26,26.875,122.375,18.25
2023-02-26,26.875,122.625,18.279999
2023-02-26,26.875,122.875,18.63
2023-02-26,26.875,123.125,19.439999
2023-02-26,26.875,123.375,20.14
2023-02-26,26.875,123.625,20.529999
2023-02-26,26.875,123.875,20.609999
2023-02-27,25.125,122.125,23.64
2023-02-27,25.125,122.375,24.64
2023-02-27,25.125,122.625,25.24
2023-02-27,25.125,122.875,25.22
2023-02-27,25.125,123.125,24.939999
2023-02-27,25.125,123.375,24.6
2023-02-27,25.125,123.625,24.18
2023-02-27,25.125,123.875,23.82
2023-02-27,25.375,122.125,23.619999
2023-02-27,25.375,122.375,24.6
2023-02-27,25.375,122.625,25.119999
2023-02-27,25.375,122.875,25.21
2023-02-27,25.375,123.125,25.09
2023-02-27,25.375,123.375,24.939999
2023-02-27,25.375,123.625,24.67
2023-02-27,25.375,123.875,24.35
2023-02-27,25.625,122.125,23.96
2023-02-27,25.625,122.375,24.689999
2023-02-27,25.625,122.625,25.01
2023-02-27,25.625,122.875,25.119999
2023-02-27,25.625,123.125,25.07
2023-02-27,25.625,123.375,24.98
2023-02-27,25.625,123.625,24.75
2023-02-27,25.625,123.875,24.5
2023-02-27,25.875,122.125,23.9
2023-02-27,25.875,122.375,24.41
2023-02-27,25.875,122.625,24.67
2023-02-27,25.875,122.875,24.789999
2023-02-27,25.875,123.125,24.699999
2023-02-27,25.875,123.375,24.51
2023-02-27,25.875,123.625,24.24
2023-02-27,25.875,123.875,24.05
2023-02-27,26.125,122.125,23.07
2023-02-27,26.125,122.375,23.56
2023-02-27,26.125,122.625,23.869999
2023-02-27,26.125,122.875,23.97
2023-02-27,26.125,123.125,23.84
2023-02-27,26.125,123.375,23.57
2023-02-27,26.125,123.625,23.33
2023-02-27,26.125,123.875,23.199999
2023-02-27,26.375,122.125,21.59
2023-02-27,26.375,122.375,22.15
2023-02-27,26.375,122.625,22.439999
2023-02-27,26.375,122.875,22.58
2023-02-27,26.375,123.125,22.56
2023-02-27,26.375,123.375,22.42
2023-02-27,26.375,123.625,22.269999
2023-02-27,26.375,123.875,22.21
2023-02-27,26.625,122.125,19.8
2023-02-27,26.625,122.375,20.289999
2023-02-27,26.625,122.625,20.49
2023-02-27,26.625,122.875,20.699999
2023-02-27,26.625,123.125,21.039999
2023-02-27,26.625,123.375,21.26
2023-02-27,26.625,123.625,21.369999
2023-02-27,26.625,123.875,21.39
2023-02-27,26.875,122.125,18.32
2023-02-27,26.875,122.375,18.529999
2023-02-27,26.875,122.625,18.529999
2023-02-27,26.875,122.875,18.75
2023-02-27,26.875,123.125,19.449999
2023-02-27,26.875,123.375,20.119999
2023-02-27,26.875,123.625,20.56
2023-02-27,26.875,123.875,20.68
2023-02-28,25.125,122.125,23.48
2023-02-28,25.125,122.375,24.71
2023-02-28,25.125,122.625,25.39
2023-02-28,25.125,122.875,25.34
2023-02-28,25.125,123.125,25.0
2023-02-28,25.125,123.375,24.6
2023-02-28,25.125,123.625,24.17
2023-02-28,25.125,123.875,23.82
2023-02-28,25.375,122.125,23.49
2023-02-28,25.375,122.375,24.64
2023-02-28,25.375,122.625,25.22
2023-02-28,25.375,122.875,25.289999
2023-02-28,25.375,123.125,25.15
2023-02-28,25.375,123.375,24.949999
2023-02-28,25.375,123.625,24.67
2023-02-28,25.375,123.875,24.35
2023-02-28,25.625,122.125,23.97
2023-02-28,25.625,122.375,24.75
2023-02-28,25.625,122.625,25.05
2023-02-28,25.625,122.875,25.16
2023-02-28,25.625,123.125,25.13
2023-02-28,25.625,123.375,25.029999
2023-02-28,25.625,123.625,24.789999
2023-02-28,25.625,123.875,24.51
2023-02-28,25.875,122.125,24.119999
2023-02-28,25.875,122.375,24.55
2023-02-28,25.875,122.625,24.73
2023-02-28,25.875,122.875,24.84
2023-02-28,25.875,123.125,24.789999
2023-02-28,25.875,123.375,24.609999
2023-02-28,25.875,123.625,24.34
2023-02-28,25.875,123.875,24.119999
2023-02-28,26.125,122.125,23.57
2023-02-28,26.125,122.375,23.9
2023-02-28,26.125,122.625,24.07
2023-02-28,26.125,122.875,24.119999
2023-02-28,26.125,123.125,24.01
2023-02-28,26.125,123.375,23.76
2023-02-28,26.125,123.625,23.51
2023-02-28,26.125,123.875,23.33
2023-02-28,26.375,122.125,22.369999
2023-02-28,26.375,122.375,22.689999
2023-02-28,26.375,122.625,22.83
2023-02-28,26.375,122.875,22.859999
2023-02-28,26.375,123.125,22.82
2023-02-28,26.375,123.375,22.689999
2023-02-28,26.375,123.625,22.529999
2023-02-28,26.375,123.875,22.4
2023-02-28,26.625,122.125,20.76
2023-02-28,26.625,122.375,20.99
2023-02-28,26.625,122.625,21.01
2023-02-28,26.625,122.875,21.14
2023-02-28,26.625,123.125,21.42
2023-02-28,26.625,123.375,21.609999
2023-02-28,26.625,123.625,21.67
2023-02-28,26.625,123.875,21.65
2023-02-28,26.875,122.125,19.24
2023-02-28,26.875,122.375,19.25
2023-02-28,26.875,122.625,19.109999
2023-02-28,26.875,122.875,19.289999
