time,lat,lon,sst
2022-01-02,26.625,123.125,23.289999
2022-01-02,26.625,123.375,23.58
2022-01-02,26.625,123.625,23.769999
2022-01-02,26.625,123.875,23.81
2022-01-02,26.875,122.125,21.199999
2022-01-02,26.875,122.375,21.64
2022-01-02,26.875,122.625,22.05
2022-01-02,26.875,122.875,22.49
2022-01-02,26.875,123.125,22.939999
2022-01-02,26.875,123.375,23.24
2022-01-02,26.875,123.625,23.48
2022-01-02,26.875,123.875,23.51
2022-01-03,25.125,122.125,22.779999
2022-01-03,25.125,122.375,23.91
2022-01-03,25.125,122.625,24.64
2022-01-03,25.125,122.875,24.82
2022-01-03,25.125,123.125,24.789999
2022-01-03,25.125,123.375,24.66
2022-01-03,25.125,123.625,24.6
2022-01-03,25.125,123.875,24.55
2022-01-03,25.375,122.125,21.83
2022-01-03,25.375,122.375,23.18
2022-01-03,25.375,122.625,24.17
2022-01-03,25.375,122.875,24.65
2022-01-03,25.375,123.125,24.76
2022-01-03,25.375,123.375,24.769999
2022-01-03,25.375,123.625,24.769999
2022-01-03,25.375,123.875,24.71
2022-01-03,25.625,122.125,21.66
2022-01-03,25.625,122.375,22.99
2022-01-03,25.625,122.625,24.01
2022-01-03,25.625,122.875,24.56
2022-01-03,25.625,123.125,24.769999
2022-01-03,25.625,123.375,24.869999
2022-01-03,25.625,123.625,24.93
2022-01-03,25.625,123.875,24.859999
2022-01-03,25.875,122.125,21.85
2022-01-03,25.875,122.375,23.06
2022-01-03,25.875,122.625,23.97
2022-01-03,25.875,122.875,24.439999
2022-01-03,25.875,123.125,24.689999
2022-01-03,25.875,123.375,24.869999
2022-01-03,25.875,123.625,24.97
2022-01-03,25.875,123.875,24.92
2022-01-03,26.125,122.125,21.89
2022-01-03,26.125,122.375,22.88
2022-01-03,26.125,122.625,23.619999
2022-01-03,26.125,122.875,24.14
2022-01-03,26.125,123.125,24.43
2022-01-03,26.125,123.375,24.619999
2022-01-03,26.125,123.625,24.74
2022-01-03,26.125,123.875,24.73
2022-01-03,26.375,122.125,21.609999
2022-01-03,26.375,122.375,22.47
2022-01-03,26.375,122.625,23.1
2022-01-03,26.375,122.875,23.619999
2022-01-03,26.375,123.125,23.949999
2022-01-03,26.375,123.375,24.16
2022-01-03,26.375,123.625,24.289999
2022-01-03,26.375,123.875,24.32
2022-01-03,26.625,122.125,21.279999
2022-01-03,26.625,122.375,21.93
2022-01-03,26.625,122.625,22.49
2022-01-03,26.625,122.875,22.98
2022-01-03,26.625,123.125,23.39
2022-01-03,26.625,123.375,23.65
2022-01-03,26.625,123.625,23.8
2022-01-03,26.625,123.875,23.82
2022-01-03,26.875,122.125,21.16
2022-01-03,26.875,122.375,21.65
2022-01-03,26.875,122.625,22.08
2022-01-03,26.875,122.875,22.57
2022-01-03,26.875,123.125,23.0
2022-01-03,26.875,123.375,23.269999
2022-01-03,26.875,123.625,23.439999
2022-01-03,26.875,123.875,23.449999
2022-01-04,25.125,122.125,23.33
2022-01-04,25.125,122.375,24.51
2022-01-04,25.125,122.625,25.24
2022-01-04,25.125,122.875,25.359999
2022-01-04,25.125,123.125,25.21
2022-01-04,25.125,123.375,24.97
2022-01-04,25.125,123.625,24.76
2022-01-04,25.125,123.875,24.59
2022-01-04,25.375,122.125,22.18
2022-01-04,25.375,122.375,23.63
2022-01-04,25.375,122.625,24.71
2022-01-04,25.375,122.875,25.18
2022-01-04,25.375,123.125,25.199999
2022-01-04,25.375,123.375,25.06
2022-01-04,25.375,123.625,24.91
2022-01-04,25.375,123.875,24.76
2022-01-04,25.625,122.125,21.779999
2022-01-04,25.625,122.375,23.24
2022-01-04,25.625,122.625,24.31
2022-01-04,25.625,122.875,24.9
2022-01-04,25.625,123.125,25.08
2022-01-04,25.625,123.375,25.07
2022-01-04,25.625,123.625,25.029999
2022-01-04,25.625,123.875,24.93
2022-01-04,25.875,122.125,21.74
2022-01-04,25.875,122.375,23.0
2022-01-04,25.875,122.625,23.939999
2022-01-04,25.875,122.875,24.51
2022-01-04,25.875,123.125,24.779999
2022-01-04,25.875,123.375,24.939999
2022-01-04,25.875,123.625,25.019999
2022-01-04,25.875,123.875,24.98
2022-01-04,26.125,122.125,21.74
2022-01-04,26.125,122.375,22.74
2022-01-04,26.125,122.625,23.51
2022-01-04,26.125,122.875,24.039999
2022-01-04,26.125,123.125,24.369999
2022-01-04,26.125,123.375,24.58
2022-01-04,26.125,123.625,24.73
2022-01-04,26.125,123.875,24.769999
2022-01-04,26.375,122.125,21.46
2022-01-04,26.375,122.375,22.269999
2022-01-04,26.375,122.625,22.939999
2022-01-04,26.375,122.875,23.47
2022-01-04,26.375,123.125,23.84
2022-01-04,26.375,123.375,24.07
2022-01-04,26.375,123.625,24.23
2022-01-04,26.375,123.875,24.279999
2022-01-04,26.625,122.125,21.14
2022-01-04,26.625,122.375,21.81
2022-01-04,26.625,122.625,22.41
2022-01-04,26.625,122.875,22.92
2022-01-04,26.625,123.125,23.31
2022-01-04,26.625,123.375,23.55
2022-01-04,26.625,123.625,23.699999
2022-01-04,26.625,123.875,23.72
2022-01-04,26.875,122.125,21.08
2022-01-04,26.875,122.375,21.6
2022-01-04,26.875,122.625,22.09
2022-01-04,26.875,122.875,22.59
2022-01-04,26.875,123.125,23.019999
2022-01-04,26.875,123.375,23.23
2022-01-04,26.875,123.625,23.289999
2022-01-04,26.875,123.875,23.31
2022-01-05,25.125,122.125,23.359999
2022-01-05,25.125,122.375,24.449999
2022-01-05,25.125,122.625,25.21
2022-01-05,25.125,122.875,25.39
2022-01-05,25.125,123.125,25.269999
2022-01-05,25.125,123.375,25.05
2022-01-05,25.125,123.625,24.859999
2022-01-05,25.125,123.875,24.68
2022-01-05,25.375,122.125,22.18
2022-01-05,25.375,122.375,23.6
2022-01-05,25.375,122.625,24.63
2022-01-05,25.375,122.875,25.14
2022-01-05,25.375,123.125,25.189999
2022-01-05,25.375,123.375,25.109999
2022-01-05,25.375,123.625,24.98
2022-01-05,25.375,123.875,24.869999
2022-01-05,25.625,122.125,21.81
2022-01-05,25.625,122.375,23.09
2022-01-05,25.625,122.625,24.289999
2022-01-05,25.625,122.875,24.769999
2022-01-05,25.625,123.125,25.019999
2022-01-05,25.625,123.375,25.09
2022-01-05,25.625,123.625,25.09
2022-01-05,25.625,123.875,25.01
2022-01-05,25.875,122.125,21.859999
2022-01-05,25.875,122.375,22.96
2022-01-05,25.875,122.625,23.93
2022-01-05,25.875,122.875,24.42
2022-01-05,25.875,123.125,24.72
2022-01-05,25.875,123.375,24.939999
2022-01-05,25.875,123.625,25.05
2022-01-05,25.875,123.875,25.06
2022-01-05,26.125,122.125,22.029999
2022-01-05,26.125,122.375,22.91
2022-01-05,26.125,122.625,23.519999
2022-01-05,26.125,122.875,24.0
2022-01-05,26.125,123.125,24.34
2022-01-05,26.125,123.375,24.58
2022-01-05,26.125,123.625,24.76
2022-01-05,26.125,123.875,24.83
2022-01-05,26.375,122.125,21.82
2022-01-05,26.375,122.375,22.519999
2022-01-05,26.375,122.625,23.07
2022-01-05,26.375,122.875,23.519999
2022-01-05,26.375,123.125,23.84
2022-01-05,26.375,123.375,24.06
2022-01-05,26.375,123.625,24.23
2022-01-05,26.375,123.875,24.32
2022-01-05,26.625,122.125,21.43
2022-01-05,26.625,122.375,22.06
2022-01-05,26.625,122.625,22.58
2022-01-05,26.625,122.875,23.06
2022-01-05,26.625,123.125,23.359999
2022-01-05,26.625,123.375,23.529999
2022-01-05,26.625,123.625,23.689999
2022-01-05,26.625,123.875,23.789999
2022-01-05,26.875,122.125,21.289999
2022-01-05,26.875,122.375,21.83
2022-01-05,26.875,122.625,22.31
2022-01-05,26.875,122.875,22.74
2022-01-05,26.875,123.125,23.029999
2022-01-05,26.875,123.375,23.21
2022-01-05,26.875,123.625,23.3
2022-01-05,26.875,123.875,23.449999
2022-01-06,25.125,122.125,22.779999
2022-01-06,25.125,122.375,23.91
2022-01-06,25.125,122.625,24.84
2022-01-06,25.125,122.875,25.23
2022-01-06,25.125,123.125,25.24
2022-01-06,25.125,123.375,25.019999
2022-01-06,25.125,123.625,24.81
2022-01-06,25.125,123.875,24.63
2022-01-06,25.375,122.125,21.55
2022-01-06,25.375,122.375,22.98
2022-01-06,25.375,122.625,24.21
2022-01-06,25.375,122.875,24.91
2022-01-06,25.375,123.125,25.16
2022-01-06,25.375,123.375,25.119999
2022-01-06,25.375,123.625,25.01
2022-01-06,25.375,123.875,24.88
2022-01-06,25.625,122.125,21.1
2022-01-06,25.625,122.375,22.47
2022-01-06,25.625,122.625,23.76
2022-01-06,25.625,122.875,24.519999
2022-01-06,25.625,123.125,24.93
2022-01-06,25.625,123.375,25.08
2022-01-06,25.625,123.625,25.09
2022-01-06,25.625,123.875,25.01
2022-01-06,25.875,122.125,21.21
2022-01-06,25.875,122.375,22.359999
2022-01-06,25.875,122.625,23.449999
2022-01-06,25.875,122.875,24.16
2022-01-06,25.875,123.125,24.64
2022-01-06,25.875,123.375,24.89
2022-01-06,25.875,123.625,25.01
2022-01-06,25.875,123.875,25.019999
2022-01-06,26.125,122.125,21.51
2022-01-06,26.125,122.375,22.42
2022-01-06,26.125,122.625,23.189999
2022-01-06,26.125,122.875,23.82
2022-01-06,26.125,123.125,24.24
2022-01-06,26.125,123.375,24.529999
2022-01-06,26.125,123.625,24.66
2022-01-06,26.125,123.875,24.72
2022-01-06,26.375,122.125,21.449999
2022-01-06,26.375,122.375,22.25
2022-01-06,26.375,122.625,22.91
2022-01-06,26.375,122.875,23.4
2022-01-06,26.375,123.125,23.74
2022-01-06,26.375,123.375,23.9
2022-01-06,26.375,123.625,23.949999
2022-01-06,26.375,123.875,24.07
2022-01-06,26.625,122.125,21.25
2022-01-06,26.625,122.375,21.93
2022-01-06,26.625,122.625,22.519999
2022-01-06,26.625,122.875,23.0
2022-01-06,26.625,123.125,23.23
2022-01-06,26.625,123.375,23.279999
2022-01-06,26.625,123.625,23.3
2022-01-06,26.625,123.875,23.41
2022-01-06,26.875,122.125,21.09
2022-01-06,26.875,122.375,21.789999
2022-01-06,26.875,122.625,22.279999
2022-01-06,26.875,122.875,22.71
2022-01-06,26.875,123.125,22.869999
2022-01-06,26.875,123.375,22.92
2022-01-06,26.875,123.625,22.9
2022-01-06,26.875,123.875,22.99
2022-01-07,25.125,122.125,22.769999
2022-01-07,25.125,122.375,23.66
2022-01-07,25.125,122.625,24.359999
2022-01-07,25.125,122.875,24.789999
2022-01-07,25.125,123.125,24.88
2022-01-07,25.125,123.375,24.76
2022-01-07,25.125,123.625,24.65
2022-01-07,25.125,123.875,24.529999
2022-01-07,25.375,122.125,21.67
2022-01-07,25.375,122.375,22.869999
2022-01-07,25.375,122.625,23.91
2022-01-07,25.375,122.875,24.59
2022-01-07,25.375,123.125,24.859999
2022-01-07,25.375,123.375,24.859999
2022-01-07,25.375,123.625,24.81
2022-01-07,25.375,123.875,24.71
2022-01-07,25.625,122.125,21.31
2022-01-07,25.625,122.375,22.519999
2022-01-07,25.625,122.625,23.66
2022-01-07,25.625,122.875,24.35
2022-01-07,25.625,123.125,24.8
2022-01-07,25.625,123.375,24.939999
2022-01-07,25.625,123.625,24.939999
2022-01-07,25.625,123.875,24.84
2022-01-07,25.875,122.125,21.39
2022-01-07,25.875,122.375,22.48
2022-01-07,25.875,122.625,23.51
2022-01-07,25.875,122.875,24.199999
2022-01-07,25.875,123.125,24.769999
2022-01-07,25.875,123.375,24.92
2022-01-07,25.875,123.625,24.939999
2022-01-07,25.875,123.875,24.93
2022-01-07,26.125,122.125,21.55
2022-01-07,26.125,122.375,22.449999
2022-01-07,26.125,122.625,23.24
2022-01-07,26.125,122.875,23.89
2022-01-07,26.125,123.125,24.189999
2022-01-07,26.125,123.375,24.4
2022-01-07,26.125,123.625,24.46
2022-01-07,26.125,123.875,24.539999
2022-01-07,26.375,122.125,21.42
2022-01-07,26.375,122.375,22.17
2022-01-07,26.375,122.625,22.83
2022-01-07,26.375,122.875,23.24
2022-01-07,26.375,123.125,23.38
2022-01-07,26.375,123.375,23.47
2022-01-07,26.375,123.625,23.519999
2022-01-07,26.375,123.875,23.65
2022-01-07,26.625,122.125,21.119999
2022-01-07,26.625,122.375,21.77
2022-01-07,26.625,122.625,22.3
2022-01-07,26.625,122.875,22.63
2022-01-07,26.625,123.125,22.66
2022-01-07,26.625,123.375,22.55
2022-01-07,26.625,123.625,22.529999
2022-01-07,26.625,123.875,22.75
2022-01-07,26.875,122.125,20.93
2022-01-07,26.875,122.375,21.56
2022-01-07,26.875,122.625,22.05
2022-01-07,26.875,122.875,22.26
2022-01-07,26.875,123.125,22.23
2022-01-07,26.875,123.375,22.029999
2022-01-07,26.875,123.625,21.99
2022-01-07,26.875,123.875,22.26
2022-01-08,25.125,122.125,23.15
2022-01-08,25.125,122.375,23.83
2022-01-08,25.125,122.625,24.369999
2022-01-08,25.125,122.875,24.699999
2022-01-08,25.125,123.125,24.74
2022-01-08,25.125,123.375,24.68
2022-01-08,25.125,123.625,24.59
2022-01-08,25.125,123.875,24.48
2022-01-08,25.375,122.125,22.01
2022-01-08,25.375,122.375,23.06
2022-01-08,25.375,122.625,23.91
2022-01-08,25.375,122.875,24.449999
2022-01-08,25.375,123.125,24.689999
2022-01-08,25.375,123.375,24.73
2022-01-08,25.375,123.625,24.689999
2022-01-08,25.375,123.875,24.609999
2022-01-08,25.625,122.125,21.67
2022-01-08,25.625,122.375,22.71
2022-01-08,25.625,122.625,23.66
2022-01-08,25.625,122.875,24.24
2022-01-08,25.625,123.125,24.66
2022-01-08,25.625,123.375,24.84
2022-01-08,25.625,123.625,24.859999
2022-01-08,25.625,123.875,24.779999
2022-01-08,25.875,122.125,21.619999
2022-01-08,25.875,122.375,22.689999
2022-01-08,25.875,122.625,23.55
2022-01-08,25.875,122.875,24.279999
2022-01-08,25.875,123.125,24.699999
2022-01-08,25.875,123.375,24.93
2022-01-08,25.875,123.625,24.96
2022-01-08,25.875,123.875,24.91
2022-01-08,26.125,122.125,21.67
2022-01-08,26.125,122.375,22.55
2022-01-08,26.125,122.625,23.39
2022-01-08,26.125,122.875,24.039999
2022-01-08,26.125,123.125,24.449999
2022-01-08,26.125,123.375,24.63
2022-01-08,26.125,123.625,24.65
2022-01-08,26.125,123.875,24.66
2022-01-08,26.375,122.125,21.33
2022-01-08,26.375,122.375,22.199999
2022-01-08,26.375,122.625,22.939999
2022-01-08,26.375,122.875,23.43
2022-01-08,26.375,123.125,23.67
2022-01-08,26.375,123.375,23.8
2022-01-08,26.375,123.625,23.789999
2022-01-08,26.375,123.875,23.85
2022-01-08,26.625,122.125,20.939999
2022-01-08,26.625,122.375,21.689999
2022-01-08,26.625,122.625,22.31
2022-01-08,26.625,122.875,22.68
2022-01-08,26.625,123.125,22.769999
2022-01-08,26.625,123.375,22.76
2022-01-08,26.625,123.625,22.76
2022-01-08,26.625,123.875,22.93
2022-01-08,26.875,122.125,20.73
2022-01-08,26.875,122.375,21.369999
2022-01-08,26.875,122.625,21.89
2022-01-08,26.875,122.875,22.13
2022-01-08,26.875,123.125,22.189999
2022-01-08,26.875,123.375,22.15
2022-01-08,26.875,123.625,22.119999
2022-01-08,26.875,123.875,22.35
2022-01-09,25.125,122.125,23.369999
2022-01-09,25.125,122.375,24.09
2022-01-09,25.125,122.625,24.609999
2022-01-09,25.125,122.875,24.84
2022-01-09,25.125,123.125,24.84
2022-01-09,25.125,123.375,24.65
2022-01-09,25.125,123.625,24.56
2022-01-09,25.125,123.875,24.42
2022-01-09,25.375,122.125,22.35
2022-01-09,25.375,122.375,23.42
2022-01-09,25.375,122.625,24.269999
2022-01-09,25.375,122.875,24.73
2022-01-09,25.375,123.125,24.789999
2022-01-09,25.375,123.375,24.73
2022-01-09,25.375,123.625,24.609999
2022-01-09,25.375,123.875,24.529999
2022-01-09,25.625,122.125,21.949999
2022-01-09,25.625,122.375,23.029999
2022-01-09,25.625,122.625,23.939999
2022-01-09,25.625,122.875,24.49
2022-01-09,25.625,123.125,24.71
2022-01-09,25.625,123.375,24.82
2022-01-09,25.625,123.625,24.8
2022-01-09,25.625,123.875,24.689999
2022-01-09,25.875,122.125,21.6
2022-01-09,25.875,122.375,22.66
2022-01-09,25.875,122.625,23.619999
2022-01-09,25.875,122.875,24.3
2022-01-09,25.875,123.125,24.71
2022-01-09,25.875,123.375,24.84
2022-01-09,25.875,123.625,24.84
2022-01-09,25.875,123.875,24.8
2022-01-09,26.125,122.125,21.27
2022-01-09,26.125,122.375,22.199999
2022-01-09,26.125,122.625,23.119999
2022-01-09,26.125,122.875,23.91
2022-01-09,26.125,123.125,24.3
2022-01-09,26.125,123.375,24.48
2022-01-09,26.125,123.625,24.539999
2022-01-09,26.125,123.875,24.56
2022-01-09,26.375,122.125,20.83
2022-01-09,26.375,122.375,21.64
2022-01-09,26.375,122.625,22.529999
2022-01-09,26.375,122.875,23.15
2022-01-09,26.375,123.125,23.49
2022-01-09,26.375,123.375,23.63
2022-01-09,26.375,123.625,23.72
2022-01-09,26.375,123.875,23.8
2022-01-09,26.625,122.125,20.5
2022-01-09,26.625,122.375,21.189999
2022-01-09,26.625,122.625,21.93
2022-01-09,26.625,122.875,22.42
2022-01-09,26.625,123.125,22.63
2022-01-09,26.625,123.375,22.68
2022-01-09,26.625,123.625,22.769999
2022-01-09,26.625,123.875,22.949999
2022-01-09,26.875,122.125,20.47
2022-01-09,26.875,122.375,21.09
2022-01-09,26.875,122.625,21.67
2022-01-09,26.875,122.875,21.98
2022-01-09,26.875,123.125,22.14
2022-01-09,26.875,123.375,22.16
2022-01-09,26.875,123.625,22.22
2022-01-09,26.875,123.875,22.43
2022-01-10,25.125,122.125,22.73
2022-01-10,25.125,122.375,23.64
2022-01-10,25.125,122.625,24.289999
2022-01-10,25.125,122.875,24.609999
2022-01-10,25.125,123.125,24.609999
2022-01-10,25.125,123.375,24.439999
2022-01-10,25.125,123.625,24.3
2022-01-10,25.125,123.875,24.189999
2022-01-10,25.375,122.125,21.85
2022-01-10,25.375,122.375,23.08
2022-01-10,25.375,122.625,24.029999
2022-01-10,25.375,122.875,24.57
2022-01-10,25.375,123.125,24.609999
2022-01-10,25.375,123.375,24.5
2022-01-10,25.375,123.625,24.39
2022-01-10,25.375,123.875,24.3
2022-01-10,25.625,122.125,21.59
2022-01-10,25.625,122.375,22.83
2022-01-10,25.625,122.625,23.859999
2022-01-10,25.625,122.875,24.449999
2022-01-10,25.625,123.125,24.6
2022-01-10,25.625,123.375,24.48
2022-01-10,25.625,123.625,24.449999
2022-01-10,25.625,123.875,24.38
2022-01-10,25.875,122.125,21.439999
2022-01-10,25.875,122.375,22.59
2022-01-10,25.875,122.625,23.56
2022-01-10,25.875,122.875,24.24
2022-01-10,25.875,123.125,24.49
2022-01-10,25.875,123.375,24.43
2022-01-10,25.875,123.625,24.449999
2022-01-10,25.875,123.875,24.47
2022-01-10,26.125,122.125,21.01
2022-01-10,26.125,122.375,22.05
2022-01-10,26.125,122.625,22.97
2022-01-10,26.125,122.875,23.63
2022-01-10,26.125,123.125,23.949999
2022-01-10,26.125,123.375,24.05
2022-01-10,26.125,123.625,24.13
2022-01-10,26.125,123.875,24.199999
2022-01-10,26.375,122.125,20.6
2022-01-10,26.375,122.375,21.46
2022-01-10,26.375,122.625,22.33
2022-01-10,26.375,122.875,22.9
2022-01-10,26.375,123.125,23.18
2022-01-10,26.375,123.375,23.289999
2022-01-10,26.375,123.625,23.4
2022-01-10,26.375,123.875,23.55
2022-01-10,26.625,122.125,20.42
2022-01-10,26.625,122.375,21.07
2022-01-10,26.625,122.625,21.8
2022-01-10,26.625,122.875,22.23
2022-01-10,26.625,123.125,22.43
2022-01-10,26.625,123.375,22.529999
2022-01-10,26.625,123.625,22.66
2022-01-10,26.625,123.875,22.91
2022-01-10,26.875,122.125,20.52
2022-01-10,26.875,122.375,21.15
2022-01-10,26.875,122.625,21.539999
2022-01-10,26.875,122.875,21.88
2022-01-10,26.875,123.125,21.98
2022-01-10,26.875,123.375,22.06
2022-01-10,26.875,123.625,22.18
2022-01-10,26.875,123.875,22.43
2022-01-11,25.125,122.125,22.6
2022-01-11,25.125,122.375,23.47
2022-01-11,25.125,122.625,24.119999
2022-01-11,25.125,122.875,24.43
2022-01-11,25.125,123.125,24.46
2022-01-11,25.125,123.375,24.32
2022-01-11,25.125,123.625,24.189999
2022-01-11,25.125,123.875,24.1
2022-01-11,25.375,122.125,21.789999
2022-01-11,25.375,122.375,22.949999
2022-01-11,25.375,122.625,23.82
2022-01-11,25.375,122.875,24.25
2022-01-11,25.375,123.125,24.31
2022-01-11,25.375,123.375,24.15
2022-01-11,25.375,123.625,24.039999
2022-01-11,25.375,123.875,24.199999
2022-01-11,25.625,122.125,21.49
2022-01-11,25.625,122.375,22.74
2022-01-11,25.625,122.625,23.519999
2022-01-11,25.625,122.875,24.01
2022-01-11,25.625,123.125,24.019999
2022-01-11,25.625,123.375,23.789999
2022-01-11,25.625,123.625,23.75
2022-01-11,25.625,123.875,23.769999
2022-01-11,25.875,122.125,21.369999
2022-01-11,25.875,122.375,22.58
2022-01-11,25.875,122.625,23.18
2022-01-11,25.875,122.875,23.65
2022-01-11,25.875,123.125,23.64
2022-01-11,25.875,123.375,23.39
2022-01-11,25.875,123.625,23.369999
2022-01-11,25.875,123.875,23.47
2022-01-11,26.125,122.125,20.93
2022-01-11,26.125,122.375,22.05
2022-01-11,26.125,122.625,22.539999
2022-01-11,26.125,122.875,22.96
2022-01-11,26.125,123.125,22.96
2022-01-11,26.125,123.375,22.81
2022-01-11,26.125,123.625,22.81
2022-01-11,26.125,123.875,23.0
2022-01-11,26.375,122.125,20.56
2022-01-11,26.375,122.375,21.56
2022-01-11,26.375,122.625,21.949999
2022-01-11,26.375,122.875,22.3
2022-01-11,26.375,123.125,22.3
2022-01-11,26.375,123.375,22.189999
2022-01-11,26.375,123.625,22.22
2022-01-11,26.375,123.875,22.48
2022-01-11,26.625,122.125,20.38
2022-01-11,26.625,122.375,21.08
2022-01-11,26.625,122.625,21.43
2022-01-11,26.625,122.875,21.789999
2022-01-11,26.625,123.125,21.789999
2022-01-11,26.625,123.375,21.699999
2022-01-11,26.625,123.625,21.84
2022-01-11,26.625,123.875,22.189999
2022-01-11,26.875,122.125,20.5
2022-01-11,26.875,122.375,21.08
2022-01-11,26.875,122.625,21.27
2022-01-11,26.875,122.875,21.38
2022-01-11,26.875,123.125,21.41
2022-01-11,26.875,123.375,21.529999
2022-01-11,26.875,123.625,21.72
2022-01-11,26.875,123.875,22.02
2022-01-12,25.125,122.125,22.66
2022-01-12,25.125,122.375,23.57
2022-01-12,25.125,122.625,24.16
2022-01-12,25.125,122.875,24.65
2022-01-12,25.125,123.125,24.689999
2022-01-12,25.125,123.375,24.439999
2022-01-12,25.125,123.625,24.17
2022-01-12,25.125,123.875,24.13
2022-01-12,25.375,122.125,21.789999
2022-01-12,25.375,122.375,22.92
2022-01-12,25.375,122.625,23.91
2022-01-12,25.375,122.875,24.369999
2022-01-12,25.375,123.125,24.369999
2022-01-12,25.375,123.375,24.17
2022-01-12,25.375,123.625,24.039999
2022-01-12,25.375,123.875,24.01
2022-01-12,25.625,122.125,21.43
2022-01-12,25.625,122.375,22.619999
2022-01-12,25.625,122.625,23.529999
2022-01-12,25.625,122.875,23.93
