time,idx,sst,lat,lon
2021-01-01,"(0,0)",23.069999625,25.5,122.5
2021-01-01,"(0,1)",22.4056248125,26.5,122.5
2021-01-01,"(1,0)",23.312499875,25.5,123.5
2021-01-01,"(1,1)",22.3362498125,26.5,123.5
2021-01-02,"(0,0)",23.124999875,25.5,122.5
2021-01-02,"(0,1)",22.3049998125,26.5,122.5
2021-01-02,"(1,0)",23.3593748125,25.5,123.5
2021-01-02,"(1,1)",22.495624875,26.5,123.5
2021-01-03,"(0,0)",23.3531246875,25.5,122.5
2021-01-03,"(0,1)",22.3124998125,26.5,122.5
2021-01-03,"(1,0)",23.4587496875,25.5,123.5
2021-01-03,"(1,1)",22.515624625,26.5,123.5
2021-01-04,"(0,0)",23.29937475,25.5,122.5
2021-01-04,"(0,1)",21.81999975,26.5,122.5
2021-01-04,"(1,0)",23.476249625,25.5,123.5
2021-01-04,"(1,1)",22.426874875,26.5,123.5
2021-01-05,"(0,0)",23.099999875,25.5,122.5
2021-01-05,"(0,1)",21.749374624999998,26.5,122.5
2021-01-05,"(1,0)",23.4699996875,25.5,123.5
2021-01-05,"(1,1)",22.43062475,26.5,123.5
2021-01-06,"(0,0)",23.0587495625,25.5,122.5
2021-01-06,"(0,1)",21.948749875,26.5,122.5
2021-01-06,"(1,0)",23.5599996875,25.5,123.5
2021-01-06,"(1,1)",22.6462498125,26.5,123.5
2021-01-07,"(0,0)",22.945624875,25.5,122.5
2021-01-07,"(0,1)",22.2024996875,26.5,122.5
2021-01-07,"(1,0)",23.4743748125,25.5,123.5
2021-01-07,"(1,1)",22.68812475,26.5,123.5
2021-01-08,"(0,0)",22.7137498125,25.5,122.5
2021-01-08,"(0,1)",22.0162496875,26.5,122.5
2021-01-08,"(1,0)",23.3074995625,25.5,123.5
2021-01-08,"(1,1)",22.43999975,26.5,123.5
2021-01-09,"(0,0)",22.237499624999998,25.5,122.5
2021-01-09,"(0,1)",21.16374975,26.5,122.5
2021-01-09,"(1,0)",23.0331248125,25.5,123.5
2021-01-09,"(1,1)",22.05999975,26.5,123.5
2021-01-10,"(0,0)",21.756249812500002,25.5,122.5
2021-01-10,"(0,1)",20.2124999375,26.5,122.5
2021-01-10,"(1,0)",22.91874975,25.5,123.5
2021-01-10,"(1,1)",21.84749975,26.5,123.5
2021-01-11,"(0,0)",22.6306243125,25.5,122.5
2021-01-11,"(0,1)",20.950624625,26.5,122.5
2021-01-11,"(1,0)",22.4212498125,25.5,123.5
2021-01-11,"(1,1)",21.1049996875,26.5,123.5
2021-01-12,"(0,0)",22.4356246875,25.5,122.5
2021-01-12,"(0,1)",20.9224995625,26.5,122.5
2021-01-12,"(1,0)",21.79562475,25.5,123.5
2021-01-12,"(1,1)",20.833749625,26.5,123.5
2021-01-13,"(0,0)",22.343124625,25.5,122.5
2021-01-13,"(0,1)",20.9299995625,26.5,122.5
2021-01-13,"(1,0)",21.742499625,25.5,123.5
2021-01-13,"(1,1)",20.85624975,26.5,123.5
2021-01-14,"(0,0)",22.486249625,25.5,122.5
2021-01-14,"(0,1)",21.146249875,26.5,122.5
2021-01-14,"(1,0)",21.977499625,25.5,123.5
2021-01-14,"(1,1)",20.989374625,26.5,123.5
2021-01-15,"(0,0)",22.939999812499998,25.5,122.5
2021-01-15,"(0,1)",21.59312475,26.5,122.5
2021-01-15,"(1,0)",22.2181248125,25.5,123.5
2021-01-15,"(1,1)",21.241874875,26.5,123.5
2021-01-16,"(0,0)",22.801249875,25.5,122.5
2021-01-16,"(0,1)",21.5062498125,26.5,122.5
2021-01-16,"(1,0)",22.21062475,25.5,123.5
2021-01-16,"(1,1)",21.193749875,26.5,123.5
2021-01-17,"(0,0)",22.08124975,25.5,122.5
2021-01-17,"(0,1)",20.9837498125,26.5,122.5
2021-01-17,"(1,0)",22.12874975,25.5,123.5
2021-01-17,"(1,1)",21.1256246875,26.5,123.5
2021-01-18,"(0,0)",21.6681246875,25.5,122.5
2021-01-18,"(0,1)",20.9449998125,26.5,122.5
2021-01-18,"(1,0)",21.6006246875,25.5,123.5
2021-01-18,"(1,1)",20.8393746875,26.5,123.5
2021-01-19,"(0,0)",21.798749875,25.5,122.5
2021-01-19,"(0,1)",20.9956246875,26.5,122.5
2021-01-19,"(1,0)",21.721249812499998,25.5,123.5
2021-01-19,"(1,1)",20.8293749375,26.5,123.5
2021-01-20,"(0,0)",22.06624975,25.5,122.5
2021-01-20,"(0,1)",21.5281246875,26.5,122.5
2021-01-20,"(1,0)",21.885624749999998,25.5,123.5
2021-01-20,"(1,1)",20.9493746875,26.5,123.5
2021-01-21,"(0,0)",22.1712496875,25.5,122.5
2021-01-21,"(0,1)",21.5131248125,26.5,122.5
2021-01-21,"(1,0)",21.984374875,25.5,123.5
2021-01-21,"(1,1)",20.9243745625,26.5,123.5
2021-01-22,"(0,0)",22.1187495625,25.5,122.5
2021-01-22,"(0,1)",21.5093749375,26.5,122.5
2021-01-22,"(1,0)",22.07937475,25.5,123.5
2021-01-22,"(1,1)",20.9581248125,26.5,123.5
2021-01-23,"(0,0)",22.03249975,25.5,122.5
2021-01-23,"(0,1)",21.3181246875,26.5,122.5
2021-01-23,"(1,0)",22.0731246875,25.5,123.5
2021-01-23,"(1,1)",21.031874875,26.5,123.5
2021-01-24,"(0,0)",22.4393746875,25.5,122.5
2021-01-24,"(0,1)",21.7537495,26.5,122.5
2021-01-24,"(1,0)",22.1899995625,25.5,123.5
2021-01-24,"(1,1)",21.1506245625,26.5,123.5
2021-01-25,"(0,0)",22.42937475,25.5,122.5
2021-01-25,"(0,1)",21.719999625,26.5,122.5
2021-01-25,"(1,0)",22.1962496875,25.5,123.5
2021-01-25,"(1,1)",21.1799996875,26.5,123.5
2021-01-26,"(0,0)",22.51749975,25.5,122.5
2021-01-26,"(0,1)",21.601874875,26.5,122.5
2021-01-26,"(1,0)",22.26437475,25.5,123.5
2021-01-26,"(1,1)",21.1456248125,26.5,123.5
2021-01-27,"(0,0)",22.6118745625,25.5,122.5
2021-01-27,"(0,1)",21.5687496875,26.5,122.5
2021-01-27,"(1,0)",22.2593746875,25.5,123.5
2021-01-27,"(1,1)",21.1606249375,26.5,123.5
2021-01-28,"(0,0)",22.75937475,25.5,122.5
2021-01-28,"(0,1)",21.479374625,26.5,122.5
2021-01-28,"(1,0)",22.369374625,25.5,123.5
2021-01-28,"(1,1)",21.1806248125,26.5,123.5
2021-01-29,"(0,0)",22.9624998125,25.5,122.5
2021-01-29,"(0,1)",21.4943748125,26.5,122.5
2021-01-29,"(1,0)",22.699999875,25.5,123.5
2021-01-29,"(1,1)",21.30249975,26.5,123.5
2021-01-30,"(0,0)",23.01249975,25.5,122.5
2021-01-30,"(0,1)",21.2918746875,26.5,122.5
2021-01-30,"(1,0)",22.756874875,25.5,123.5
2021-01-30,"(1,1)",21.4018746875,26.5,123.5
2021-01-31,"(0,0)",22.991249625,25.5,122.5
2021-01-31,"(0,1)",21.2968748125,26.5,122.5
2021-01-31,"(1,0)",22.7531248125,25.5,123.5
2021-01-31,"(1,1)",21.4381245,26.5,123.5
2021-02-01,"(0,0)",22.706874625,25.5,122.5
2021-02-01,"(0,1)",21.0137498125,26.5,122.5
2021-02-01,"(1,0)",22.643124812499998,25.5,123.5
2021-02-01,"(1,1)",21.0831246875,26.5,123.5
2021-02-02,"(0,0)",22.04249975,25.5,122.5
2021-02-02,"(0,1)",20.508749625,26.5,122.5
2021-02-02,"(1,0)",22.279999749999998,25.5,123.5
2021-02-02,"(1,1)",20.564374875,26.5,123.5
2021-02-03,"(0,0)",23.507499625,25.5,122.5
